============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_merged
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge
Cut window [A,B]: [-0.05, 0.05]
SEARCH_WINDOW   : 4
DRY_RUN         : False
LOG_FILES:
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part1.log
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part2.log
  - /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part3.log
============================================================

[INFO] Building Pandora_T0 index from logs...
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part1.log
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part2.log
[INFO] Reading /Volumes/ssd_zhang/thesis_michel/server_processing/statScript_local/event_wvf_extract/MCminus1GeV/print_part3.log
[INFO] Indexed candidates: 40336

[INFO] Found ROOT files: 34389

[COPY] fileID=257709_132_1_20251205T000529Z, event=177, trackID=5, T0=-0.285461 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_132_1_20251205T000529Z_event177_trackID5_opNum9_merged.root
[COPY] fileID=257709_132_1_20251205T000529Z, event=178, trackID=7, T0=0.321272 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_132_1_20251205T000529Z_event178_trackID7_opNum8_merged.root
[COPY] fileID=257709_133_1_20251205T000511Z, event=70, trackID=12, T0=-1.70742 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_133_1_20251205T000511Z_event70_trackID12_opNum4_merged.root
[COPY] fileID=257709_133_1_20251205T000511Z, event=74, trackID=4, T0=-0.49075 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_133_1_20251205T000511Z_event74_trackID4_opNum9_merged.root
[COPY] fileID=257709_134_1_20251205T000502Z, event=77, trackID=13, T0=-0.998703 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_134_1_20251205T000502Z_event77_trackID13_opNum9_merged.root
[COPY] fileID=257709_136_1_20251205T000449Z, event=191, trackID=21, T0=-1.571 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_136_1_20251205T000449Z_event191_trackID21_opNum2_merged.root
[SKIP] (in range) fileID=257709_136_1_20251205T000449Z, event=194, trackID=7, T0=-0.00894461
[COPY] fileID=257709_136_1_20251205T000449Z, event=195, trackID=26, T0=-0.728308 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_136_1_20251205T000449Z_event195_trackID26_opNum4_merged.root
[COPY] fileID=257709_137_1_20251205T000520Z, event=1, trackID=23, T0=-0.585907 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_137_1_20251205T000520Z_event1_trackID23_opNum9_merged.root
[COPY] fileID=257709_137_1_20251205T000520Z, event=7, trackID=0, T0=0.536476 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_137_1_20251205T000520Z_event7_trackID0_opNum5_merged.root
[COPY] fileID=257709_138_1_20251205T000443Z, event=130, trackID=13, T0=-1.93968 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_138_1_20251205T000443Z_event130_trackID13_opNum8_merged.root
[COPY] fileID=257709_138_1_20251205T000443Z, event=130, trackID=28, T0=-1.49384 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_138_1_20251205T000443Z_event130_trackID28_opNum4_merged.root
[COPY] fileID=257709_138_1_20251205T000443Z, event=132, trackID=15, T0=-2.11631 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_138_1_20251205T000443Z_event132_trackID15_opNum8_merged.root
[COPY] fileID=257709_138_1_20251205T000443Z, event=137, trackID=0, T0=0.454803 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_138_1_20251205T000443Z_event137_trackID0_opNum9_merged.root
[COPY] fileID=257709_138_1_20251205T000443Z, event=138, trackID=13, T0=-1.70327 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_138_1_20251205T000443Z_event138_trackID13_opNum8_merged.root
[SKIP] (in range) fileID=257709_139_1_20251205T000510Z, event=168, trackID=12, T0=-0.0409905
[COPY] fileID=257709_13_1_20251204T234049Z, event=62, trackID=10, T0=-1.8116 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_13_1_20251204T234049Z_event62_trackID10_opNum9_merged.root
[COPY] fileID=257709_13_1_20251204T234049Z, event=66, trackID=5, T0=-0.608305 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_13_1_20251204T234049Z_event66_trackID5_opNum9_merged.root
[COPY] fileID=257709_140_1_20251205T000441Z, event=54, trackID=6, T0=-0.304076 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_140_1_20251205T000441Z_event54_trackID6_opNum9_merged.root
[COPY] fileID=257709_140_1_20251205T000441Z, event=54, trackID=8, T0=0.259264 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_140_1_20251205T000441Z_event54_trackID8_opNum7_merged.root
[COPY] fileID=257709_140_1_20251205T000441Z, event=55, trackID=17, T0=-0.551918 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_140_1_20251205T000441Z_event55_trackID17_opNum9_merged.root
[COPY] fileID=257709_141_1_20251205T000526Z, event=140, trackID=3, T0=-0.138884 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_141_1_20251205T000526Z_event140_trackID3_opNum4_merged.root
[COPY] fileID=257709_142_1_20251205T000536Z, event=34, trackID=25, T0=-2.07995 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_142_1_20251205T000536Z_event34_trackID25_opNum8_merged.root
[COPY] fileID=257709_142_1_20251205T000536Z, event=37, trackID=14, T0=-1.32951 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/Offical2025_mcProduction/minus1GeV/wvf_removeBeam_afterMerge/wvfFind_file257709_142_1_20251205T000536Z_event37_trackID14_opNum9_merged.root
