============================================================
CONFIG SUMMARY
============================================================
SRC_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_merged_applyCut_thre3
DST_DIR         : /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam
Cut window [A,B]: [-0.12, -0.03]
[COPY] event=4273, trackID=26, T0=-0.509163 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event4273_trackID26_opNum5_2.root
[COPY] event=42789, trackID=8, T0=-1.83677 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42789_trackID8_opNum5_merged.root
[COPY] event=42794, trackID=2, T0=-0.774859 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42794_trackID2_opNum4.root
[COPY] event=42797, trackID=12, T0=-1.11613 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42797_trackID12_opNum5.root
[COPY] event=42801, trackID=5, T0=-0.471494 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42801_trackID5_opNum5_merged.root
[COPY] event=42809, trackID=14, T0=-1.15708 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42809_trackID14_opNum7_merged.root
[COPY] event=42838, trackID=9, T0=0.437203 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42838_trackID9_opNum4.root
[COPY] event=42851, trackID=20, T0=-2.32995 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42851_trackID20_opNum5.root
[COPY] event=42867, trackID=0, T0=0.0644961 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42867_trackID0_opNum4.root
[COPY] event=42867, trackID=0, T0=0.0644961 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42867_trackID0_opNum4_2.root
[COPY] event=42870, trackID=1, T0=-0.693341 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42870_trackID1_opNum4.root
[COPY] event=42877, trackID=17, T0=-1.11778 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42877_trackID17_opNum4_merged.root
[COPY] event=42890, trackID=16, T0=-0.450474 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42890_trackID16_opNum9.root
[COPY] event=42891, trackID=9, T0=-1.91748 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42891_trackID9_opNum5.root
[COPY] event=42891, trackID=9, T0=-1.91748 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42891_trackID9_opNum5_2.root
[COPY] event=42893, trackID=5, T0=-0.937957 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42893_trackID5_opNum3_merged.root
[COPY] event=42902, trackID=8, T0=-1.00647 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42902_trackID8_opNum6.root
[COPY] event=42905, trackID=3, T0=-1.85465 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42905_trackID3_opNum4.root
[COPY] event=42922, trackID=18, T0=0.30055 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42922_trackID18_opNum9.root
[COPY] event=42923, trackID=12, T0=0.0830093 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42923_trackID12_opNum6_merged.root
[COPY] event=42945, trackID=5, T0=0.445404 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42945_trackID5_opNum9_merged.root
[COPY] event=42964, trackID=2, T0=-1.37454 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42964_trackID2_opNum9.root
[COPY] event=42974, trackID=13, T0=-1.77148 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42974_trackID13_opNum3.root
[COPY] event=42986, trackID=6, T0=-1.0633 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event42986_trackID6_opNum9.root
[COPY] event=43003, trackID=12, T0=-0.185859 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43003_trackID12_opNum5.root
[COPY] event=43017, trackID=11, T0=-0.226503 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43017_trackID11_opNum9.root
[SKIP] (in range) event=43020, trackID=6, T0=-0.0405631
[COPY] event=43025, trackID=18, T0=-1.35429 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43025_trackID18_opNum4_merged.root
[COPY] event=43041, trackID=0, T0=0.14687 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43041_trackID0_opNum4.root
[COPY] event=43049, trackID=3, T0=-0.312664 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43049_trackID3_opNum6.root
[COPY] event=43049, trackID=3, T0=-0.312664 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43049_trackID3_opNum6_2.root
[COPY] event=4304, trackID=1, T0=-0.346466 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event4304_trackID1_opNum4.root
[COPY] event=43050, trackID=5, T0=-2.12959 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43050_trackID5_opNum5.root
[COPY] event=43054, trackID=1, T0=0.151033 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43054_trackID1_opNum4.root
[COPY] event=43054, trackID=1, T0=0.151033 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43054_trackID1_opNum4_2.root
[COPY] event=43067, trackID=2, T0=-2.01312 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43067_trackID2_opNum4.root
[COPY] event=43072, trackID=25, T0=-1.02422 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43072_trackID25_opNum4.root
[COPY] event=43082, trackID=7, T0=-0.718346 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43082_trackID7_opNum4.root
[COPY] event=43093, trackID=19, T0=-0.185839 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43093_trackID19_opNum4.root
[COPY] event=43107, trackID=7, T0=-0.578992 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43107_trackID7_opNum5.root
[COPY] event=43114, trackID=1, T0=-0.605744 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43114_trackID1_opNum3.root
[COPY] event=43123, trackID=23, T0=-2.08224 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43123_trackID23_opNum6.root
[COPY] event=43123, trackID=23, T0=-2.08224 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43123_trackID23_opNum6_2.root
[COPY] event=43150, trackID=6, T0=-1.46632 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43150_trackID6_opNum5.root
[COPY] event=43180, trackID=15, T0=-0.213388 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43180_trackID15_opNum9_merged.root
[COPY] event=43187, trackID=1, T0=0.00920806 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43187_trackID1_opNum5.root
[COPY] event=43191, trackID=15, T0=-0.873211 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43191_trackID15_opNum8.root
[COPY] event=43192, trackID=15, T0=0.473893 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43192_trackID15_opNum8.root
[COPY] event=43198, trackID=12, T0=1.32803 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43198_trackID12_opNum3.root
[COPY] event=43202, trackID=15, T0=-1.08958 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43202_trackID15_opNum7_merged.root
[COPY] event=43217, trackID=17, T0=-0.631171 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43217_trackID17_opNum9.root
[COPY] event=43244, trackID=10, T0=-1.41913 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43244_trackID10_opNum7.root
[COPY] event=43247, trackID=31, T0=-2.33913 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43247_trackID31_opNum3.root
[COPY] event=43248, trackID=3, T0=-1.58552 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43248_trackID3_opNum6.root
[COPY] event=43248, trackID=3, T0=-1.58552 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43248_trackID3_opNum6_2.root
[COPY] event=4331, trackID=12, T0=-2.02278 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event4331_trackID12_opNum7.root
[COPY] event=43351, trackID=0, T0=0.205332 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43351_trackID0_opNum9.root
[COPY] event=43359, trackID=17, T0=-2.22108 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43359_trackID17_opNum5.root
[COPY] event=43373, trackID=0, T0=0.433273 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43373_trackID0_opNum9.root
[COPY] event=43373, trackID=0, T0=0.433273 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43373_trackID0_opNum9_2.root
[COPY] event=43380, trackID=16, T0=-0.422103 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43380_trackID16_opNum5.root
[COPY] event=43415, trackID=0, T0=-0.578698 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43415_trackID0_opNum5.root
[COPY] event=43428, trackID=7, T0=0.0184068 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43428_trackID7_opNum9.root
[COPY] event=43441, trackID=11, T0=-0.511278 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43441_trackID11_opNum9.root
[COPY] event=43462, trackID=1, T0=-0.510158 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43462_trackID1_opNum4.root
[COPY] event=43470, trackID=26, T0=-1.77806 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43470_trackID26_opNum9.root
[COPY] event=43486, trackID=9, T0=-1.47477 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43486_trackID9_opNum3.root
[COPY] event=43486, trackID=9, T0=-1.47477 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43486_trackID9_opNum3_2.root
[COPY] event=43504, trackID=18, T0=-1.75379 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43504_trackID18_opNum4.root
[COPY] event=43520, trackID=14, T0=-1.06669 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43520_trackID14_opNum6.root
[COPY] event=43520, trackID=14, T0=-1.06669 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43520_trackID14_opNum6_2.root
[COPY] event=43541, trackID=2, T0=0.432564 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43541_trackID2_opNum8_merged.root
[COPY] event=43557, trackID=7, T0=0.18667 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43557_trackID7_opNum9.root
[COPY] event=43557, trackID=7, T0=0.18667 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43557_trackID7_opNum9_2.root
[COPY] event=43566, trackID=1, T0=-0.878605 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43566_trackID1_opNum7.root
[COPY] event=43584, trackID=12, T0=-0.506508 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43584_trackID12_opNum3.root
[COPY] event=43605, trackID=3, T0=-1.34442 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43605_trackID3_opNum9.root
[COPY] event=43613, trackID=0, T0=0.128628 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43613_trackID0_opNum4.root
[COPY] event=43620, trackID=8, T0=-1.44888 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43620_trackID8_opNum5.root
[COPY] event=43632, trackID=10, T0=1.45974 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43632_trackID10_opNum4.root
[COPY] event=43634, trackID=13, T0=-1.66752 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43634_trackID13_opNum5.root
[COPY] event=43643, trackID=8, T0=-1.75485 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43643_trackID8_opNum3.root
[COPY] event=43646, trackID=9, T0=-1.47538 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43646_trackID9_opNum5.root
[COPY] event=43647, trackID=14, T0=-1.27197 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43647_trackID14_opNum3.root
[COPY] event=43649, trackID=3, T0=-2.12341 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43649_trackID3_opNum5.root
[COPY] event=43649, trackID=3, T0=-2.12341 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43649_trackID3_opNum5_2.root
[COPY] event=43649, trackID=3, T0=-2.12341 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43649_trackID3_opNum5_3.root
[COPY] event=43659, trackID=13, T0=-1.59243 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43659_trackID13_opNum9.root
[COPY] event=43659, trackID=13, T0=-1.59243 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43659_trackID13_opNum9_2.root
[COPY] event=43659, trackID=13, T0=-1.59243 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43659_trackID13_opNum9_3.root
[COPY] event=43665, trackID=3, T0=-0.964064 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43665_trackID3_opNum8_2.root
[COPY] event=43665, trackID=3, T0=-0.964064 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43665_trackID3_opNum9_merged.root
[COPY] event=43679, trackID=11, T0=-0.144851 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43679_trackID11_opNum8.root
[COPY] event=43701, trackID=24, T0=-1.59508 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43701_trackID24_opNum9.root
[COPY] event=43730, trackID=3, T0=0.438565 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43730_trackID3_opNum6.root
[COPY] event=43743, trackID=17, T0=-1.57071 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43743_trackID17_opNum3.root
[COPY] event=43746, trackID=12, T0=-1.91403 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43746_trackID12_opNum5.root
[COPY] event=43764, trackID=15, T0=-1.99403 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43764_trackID15_opNum9.root
[COPY] event=43774, trackID=13, T0=0.45923 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43774_trackID13_opNum7.root
[COPY] event=43804, trackID=11, T0=-2.23522 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43804_trackID11_opNum9.root
[COPY] event=43804, trackID=12, T0=-2.03426 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43804_trackID12_opNum3.root
[COPY] event=43808, trackID=4, T0=-1.45834 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43808_trackID4_opNum8.root
[COPY] event=43843, trackID=22, T0=-0.816847 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43843_trackID22_opNum5.root
[COPY] event=43855, trackID=6, T0=-0.244641 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43855_trackID6_opNum8.root
[COPY] event=43855, trackID=6, T0=-0.244641 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43855_trackID6_opNum8_2.root
[COPY] event=43870, trackID=8, T0=0.108653 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43870_trackID8_opNum4.root
[SKIP] (in range) event=43875, trackID=23, T0=-0.0639339
[COPY] event=43876, trackID=2, T0=-1.13497 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43876_trackID2_opNum3.root
[COPY] event=43883, trackID=10, T0=-2.02682 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43883_trackID10_opNum5.root
[COPY] event=43883, trackID=10, T0=-2.02682 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43883_trackID10_opNum5_2.root
[COPY] event=43897, trackID=10, T0=-0.910105 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43897_trackID10_opNum7.root
[COPY] event=43910, trackID=10, T0=-0.764968 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43910_trackID10_opNum9.root
[COPY] event=43912, trackID=27, T0=-2.23497 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43912_trackID27_opNum9.root
[COPY] event=43918, trackID=6, T0=-0.0289199 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43918_trackID6_opNum9.root
[COPY] event=43929, trackID=15, T0=-1.00542 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43929_trackID15_opNum4.root
[COPY] event=43938, trackID=17, T0=-1.42919 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43938_trackID17_opNum5.root
[COPY] event=43945, trackID=12, T0=-1.17608 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43945_trackID12_opNum6.root
[COPY] event=4394, trackID=5, T0=-1.39909 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event4394_trackID5_opNum7.root
[COPY] event=43955, trackID=27, T0=-1.8891 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43955_trackID27_opNum8.root
[COPY] event=4395, trackID=20, T0=-0.682872 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event4395_trackID20_opNum9.root
[COPY] event=43977, trackID=14, T0=-2.31872 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43977_trackID14_opNum9.root
[SKIP] (in range) event=43981, trackID=15, T0=-0.0901989
[SKIP] (in range) event=43981, trackID=15, T0=-0.0901989
[COPY] event=43986, trackID=18, T0=0.0537907 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43986_trackID18_opNum8_merged.root
[COPY] event=43987, trackID=22, T0=-0.746302 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43987_trackID22_opNum6.root
[COPY] event=43, trackID=5, T0=0.141629 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event43_trackID5_opNum4.root
[COPY] event=44020, trackID=2, T0=-0.900344 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event44020_trackID2_opNum9.root
[COPY] event=44042, trackID=3, T0=-1.34962 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event44042_trackID3_opNum8.root
[COPY] event=4404, trackID=14, T0=-1.24538 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event4404_trackID14_opNum9.root
[COPY] event=4404, trackID=14, T0=-1.24538 -> /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/beam28778_new202602/wvf_applyCut_removeBeam/wvfFind_event4404_trackID14_opNum9_2.root
