[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251028/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[INFO] Created clean destination directory.
[PASS] wvfFind_event10594_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event24748_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event23547_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event6476_trackID4_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event15701_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9528_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3057_trackID9_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event20310_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event522_trackID2_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event13118_trackID33_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event20892_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event19295_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event5980_trackID16_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event12819_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event17502_trackID10_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9071_trackID5_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event19544_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event14274_trackID4_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event2138_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event19734_trackID12_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event1091_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3863_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event5255_trackID0_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event12868_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3813_trackID5_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event5477_trackID4_opNum3.root → copied (ms_ch=3)
[PASS] wvfFind_event5293_trackID6_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event23531_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3137_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10822_trackID18_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event23079_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9995_trackID10_opNum5.root → copied (ms_ch=5)
[PASS] wvfFind_event2081_trackID5_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event17460_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9288_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event4668_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event721_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1530_trackID20_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event15493_trackID16_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8128_trackID17_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event5956_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event21104_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event15277_trackID4_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event5106_trackID5_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event18886_trackID6_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event10630_trackID17_opNum2_merged.root (ms_ch=2)
[PASS] wvfFind_event3692_trackID4_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event10171_trackID10_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event5464_trackID4_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event7975_trackID1_opNum9.root → copied (ms_ch=9)
[PASS] wvfFind_event15130_trackID20_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3611_trackID20_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event1980_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1738_trackID2_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event2313_trackID16_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event19665_trackID16_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event22275_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event20826_trackID17_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event24670_trackID17_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event14197_trackID19_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event19374_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1410_trackID14_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event18378_trackID15_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event10250_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event20108_trackID8_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event7444_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10020_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event23346_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event6349_trackID4_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event22745_trackID19_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event18392_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8937_trackID14_opNum8_merged.root → copied (ms_ch=8)
[SKIP] wvfFind_event22855_trackID17_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event20468_trackID12_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event6439_trackID5_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event21803_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event20643_trackID9_opNum8_merged.root → copied (ms_ch=8)
