
Processing ROOT file:
michelt0_decon_run028116_0005_dataflow4_datawriter_0_20240724T091521.root

Event: 2068 | Track IDs: 5 11 

Event: 2076 | Track IDs: 7 10 24 

Event: 2084 | Track IDs: 0 

Event: 2092 | Track IDs: 4 9 

Event: 2100 | Track IDs: 9 19 

Event: 2108 | Track IDs: 10 

Event: 2116 | Track IDs: 3 22 23 

Event: 2124 | Track IDs: 9 19 

Event: 2132 | Track IDs: 

Event: 2140 | Track IDs: 1 

Event: 2148 | Track IDs: 5 

Event: 2156 | Track IDs: 0 10 

Event: 2164 | Track IDs: 

Event: 2172 | Track IDs: 0 5 

Event: 2180 | Track IDs: 4 8 

Event: 2188 | Track IDs: 1 2 

Event: 2196 | Track IDs: 

Event: 2204 | Track IDs: 10 16 

Event: 2212 | Track IDs: 9 

Event: 2220 | Track IDs: 

Event: 2236 | Track IDs: 4 



Processing ROOT file:
michelt0_decon_run028116_0212_dataflow0_datawriter_0_20240724T105241.root

Event: 52584 | Track IDs: 11 

Event: 52592 | Track IDs: 3 

Event: 52600 | Track IDs: 3 4 7 

Event: 52608 | Track IDs: 11 

Event: 52616 | Track IDs: 0 

Event: 52624 | Track IDs: 

Event: 52632 | Track IDs: 1 15 17 

Event: 52640 | Track IDs: 3 5 9 

Event: 52648 | Track IDs: 0 11 

Event: 52656 | Track IDs: 13 

Event: 52664 | Track IDs: 3 

Event: 52672 | Track IDs: 9 15 

Event: 52680 | Track IDs: 

Event: 52688 | Track IDs: 2 3 

Event: 52696 | Track IDs: 1 6 

Event: 52704 | Track IDs: 3 20 

Event: 52712 | Track IDs: 1 5 

Event: 52720 | Track IDs: 28 

Event: 52728 | Track IDs: 26 

Event: 52736 | Track IDs: 1 

Event: 52744 | Track IDs: 

Event: 52752 | Track IDs: 0 2 

Event: 52760 | Track IDs: 0 6 

Event: 52768 | Track IDs: 

Event: 52776 | Track IDs: 4 

Event: 52784 | Track IDs: 2 

Event: 52792 | Track IDs: 2 3 

Event: 52800 | Track IDs: 23 

Event: 52808 | Track IDs: 

Event: 52816 | Track IDs: 8 16 

Event: 52824 | Track IDs: 1 6 12 



Processing ROOT file:
michelt0_decon_run028116_0091_dataflow7_datawriter_0_20240724T095546.root

Event: 22575 | Track IDs: 9 

Event: 22583 | Track IDs: 

Event: 22591 | Track IDs: 

Event: 22599 | Track IDs: 5 7 21 25 

Event: 22607 | Track IDs: 23 

Event: 22615 | Track IDs: 1 

Event: 22623 | Track IDs: 20 

Event: 22631 | Track IDs: 25 

Event: 22639 | Track IDs: 

Event: 22647 | Track IDs: 11 

Event: 22655 | Track IDs: 4 11 

Event: 22663 | Track IDs: 2 3 4 32 

Event: 22671 | Track IDs: 2 3 

Event: 22679 | Track IDs: 

Event: 22687 | Track IDs: 

Event: 22695 | Track IDs: 0 

Event: 22703 | Track IDs: 

Event: 22711 | Track IDs: 4 12 

Event: 22719 | Track IDs: 26 

Event: 22727 | Track IDs: 2 

Event: 22735 | Track IDs: 0 

Event: 22743 | Track IDs: 0 

Event: 22751 | Track IDs: 5 

Event: 22759 | Track IDs: 0 

Event: 22775 | Track IDs: 0 9 

Event: 22783 | Track IDs: 1 5 

Event: 22791 | Track IDs: 

Event: 22799 | Track IDs: 18 

Event: 22807 | Track IDs: 18 

Event: 22815 | Track IDs: 

Event: 22823 | Track IDs: 2 11 



Processing ROOT file:
michelt0_decon_run028116_0038_dataflow7_datawriter_0_20240724T093051.root

Event: 9367 | Track IDs: 3 4 

Event: 9375 | Track IDs: 

Event: 9447 | Track IDs: 12 16 19 

Event: 9455 | Track IDs: 

Event: 9463 | Track IDs: 

Event: 9471 | Track IDs: 2 4 

Event: 9479 | Track IDs: 0 7 

Event: 9487 | Track IDs: 9 13 

Event: 9495 | Track IDs: 1 6 

Event: 9503 | Track IDs: 5 25 

Event: 9511 | Track IDs: 33 

Event: 9519 | Track IDs: 0 1 7 18 

Event: 9527 | Track IDs: 7 

Event: 9535 | Track IDs: 

Event: 9543 | Track IDs: 0 15 

Event: 9551 | Track IDs: 23 

Event: 9559 | Track IDs: 1 

Event: 9567 | Track IDs: 14 16 

Event: 9575 | Track IDs: 

Event: 9583 | Track IDs: 1 11 

Event: 9591 | Track IDs: 7 

Event: 9599 | Track IDs: 2 

Event: 9615 | Track IDs: 6 7 36 

Event: 9623 | Track IDs: 0 15 

Event: 9631 | Track IDs: 

Event: 9639 | Track IDs: 10 15 17 

Event: 9647 | Track IDs: 

Event: 9655 | Track IDs: 0 19 

Event: 9663 | Track IDs: 6 

Event: 9671 | Track IDs: 2 4 11 

Event: 9679 | Track IDs: 4 



Processing ROOT file:
michelt0_decon_run028116_0180_dataflow0_datawriter_0_20240724T103744.root

Event: 44632 | Track IDs: 6 11 

Event: 44640 | Track IDs: 

Event: 44648 | Track IDs: 4 

Event: 44656 | Track IDs: 7 

Event: 44664 | Track IDs: 9 

Event: 44672 | Track IDs: 

Event: 44680 | Track IDs: 4 9 

Event: 44704 | Track IDs: 0 

Event: 44712 | Track IDs: 6 9 19 23 

Event: 44720 | Track IDs: 

Event: 44728 | Track IDs: 12 

Event: 44736 | Track IDs: 

Event: 44744 | Track IDs: 6 9 

Event: 44752 | Track IDs: 1 15 

Event: 44760 | Track IDs: 0 1 5 

Event: 44768 | Track IDs: 1 4 10 12 

Event: 44784 | Track IDs: 0 

Event: 44792 | Track IDs: 2 15 

Event: 44800 | Track IDs: 2 5 

Event: 44808 | Track IDs: 

Event: 44816 | Track IDs: 4 

Event: 44824 | Track IDs: 

Event: 44832 | Track IDs: 11 

Event: 44840 | Track IDs: 8 

Event: 44848 | Track IDs: 10 

Event: 44856 | Track IDs: 28 

Event: 44864 | Track IDs: 21 

Event: 44872 | Track IDs: 0 16 

Event: 44880 | Track IDs: 26 

Event: 44888 | Track IDs: 0 4 



Processing ROOT file:
michelt0_decon_run028116_0239_dataflow4_datawriter_0_20240724T110535.root

Event: 59220 | Track IDs: 0 

Event: 59276 | Track IDs: 

Event: 59292 | Track IDs: 0 

Event: 59300 | Track IDs: 1 

Event: 59308 | Track IDs: 

Event: 59316 | Track IDs: 1 

Event: 59324 | Track IDs: 8 

Event: 59332 | Track IDs: 1 

Event: 59340 | Track IDs: 

Event: 59348 | Track IDs: 1 

Event: 59356 | Track IDs: 10 

Event: 59364 | Track IDs: 

Event: 59372 | Track IDs: 

Event: 59380 | Track IDs: 4 8 10 11 

Event: 59388 | Track IDs: 0 7 9 11 14 

Event: 59396 | Track IDs: 

Event: 59404 | Track IDs: 2 

Event: 59412 | Track IDs: 0 10 24 

Event: 59420 | Track IDs: 0 10 14 20 

Event: 59428 | Track IDs: 2 18 

Event: 59436 | Track IDs: 

Event: 59444 | Track IDs: 0 1 16 

Event: 59452 | Track IDs: 5 

Event: 59460 | Track IDs: 

Event: 59468 | Track IDs: 

Event: 59476 | Track IDs: 2 10 

Event: 59508 | Track IDs: 1 12 

Event: 59516 | Track IDs: 6 7 

Event: 59524 | Track IDs: 0 

Event: 59532 | Track IDs: 

Event: 59540 | Track IDs: 5 6 9 11 



Processing ROOT file:
michelt0_decon_run028116_0008_dataflow0_datawriter_0_20240724T091644.root

Event: 1992 | Track IDs: 

Event: 2000 | Track IDs: 0 2 23 

Event: 2008 | Track IDs: 0 2 11 22 32 

Event: 2016 | Track IDs: 9 

Event: 2024 | Track IDs: 1 2 

Event: 2032 | Track IDs: 4 

Event: 2040 | Track IDs: 0 4 

Event: 2048 | Track IDs: 22 

Event: 2056 | Track IDs: 14 17 

Event: 2064 | Track IDs: 0 15 

Event: 2072 | Track IDs: 

Event: 2080 | Track IDs: 0 1 24 

Event: 2088 | Track IDs: 

Event: 2096 | Track IDs: 

Event: 2104 | Track IDs: 

Event: 2112 | Track IDs: 28 

Event: 2120 | Track IDs: 3 7 23 

Event: 2128 | Track IDs: 5 

Event: 2136 | Track IDs: 0 10 30 

Event: 2144 | Track IDs: 1 3 8 

Event: 2152 | Track IDs: 

Event: 2160 | Track IDs: 0 1 14 

Event: 2168 | Track IDs: 8 

