Run Event TrackID Pandora_T0_ms
28891 9033 2 -2.00945
28891 9041 10 0.430184
28891 9121 2 -0.277788
28891 8979 24 -1.38113
28891 9011 0 -0.63403
28891 9123 11 -1.48856
28891 9256 1 -1.4024
28891 9392 11 -2.19506
28891 9181 29 0.366669
28891 9237 10 -1.65233
28891 9301 5 -0.189168
28891 9413 3 0.208499
28891 9500 9 0.374408
28891 9572 1 0.0793908
28891 9487 6 0.227825
28891 9543 45 -2.4463
28891 9551 3 -0.396576
28891 9591 2 0.240707
28891 9607 17 -2.03266
28891 9681 9 0.243166
28891 9697 7 -1.15251
28891 9705 14 0.408691
28891 9841 5 -1.12839
28891 9873 4 0.238128
28891 9897 0 -0.35324
28891 9746 9 -1.45803
28891 9770 5 -0.370388
28891 9694 34 -2.42238
28891 9774 0 -0.071534
28891 9854 6 -0.161873
28891 9687 5 -1.24049
28891 9799 11 0.464975
28891 9887 1 -0.384819
28891 9903 6 -1.44091
28891 10445 11 -1.77616
28891 10533 16 -1.14379
28891 10581 9 -0.189899
28891 10613 27 -0.000458588
28891 10406 11 -0.145154
28891 10406 15 -1.26617
28891 10550 19 0.350799
28891 10574 11 0.461569
28891 10638 18 -2.13867
28891 10439 4 -1.28776
28891 10503 1 -0.278623
28891 10535 12 -2.22923
28891 10575 2 -0.127094
28891 10575 17 -2.16192
28891 10583 9 -1.06802
28891 10583 18 2.47748
28891 10672 1 -0.928574
28891 10832 18 1.4281
28891 10777 5 0.0593379
28891 10777 13 -2.27914
28891 10865 14 -1.91243
28891 10881 21 -1.34345
28891 10836 7 -2.02714
28891 10836 18 -1.70317
28891 10868 19 -1.97216
28891 10928 0 -0.228859
28891 10929 9 -1.96811
28891 10945 6 -0.327714
28891 10985 17 -1.53266
28891 10993 15 -1.69317
28891 11145 0 -0.0452144
28891 11038 17 -1.72233
28891 11102 0 -0.493513
28891 11158 19 -2.31115
28891 11172 12 -0.276112
28891 11276 9 -0.872589
28891 11316 3 0.207031
28891 11165 8 -1.81254
28891 11261 11 -0.0345573
28891 11325 4 -0.928333
28891 11174 9 -0.603938
28891 11206 19 -2.30265
28891 11596 32 2.66039
28891 11612 21 -0.888573
28891 11533 14 0.370924
28891 11621 21 -1.87798
28891 11629 12 -1.85292
28891 11660 17 -1.77684
28891 11748 13 -1.83102
28891 11836 12 -0.952738
28891 11831 6 0.307718
28891 11903 4 0.407832
28891 11928 12 -2.18029
28891 11960 13 1.35662
28891 12080 9 -1.40491
28891 12144 2 -1.57997
28891 11932 7 -1.07705
28891 11940 5 -1.82371
28891 12084 10 0.447571
28891 12207 3 -0.974833
28891 12247 6 -1.87433
28891 12432 7 -1.64903
28891 12464 4 -0.234698
28891 12568 30 -2.43233
28891 12608 18 -0.418742
28891 12697 10 0.283169
28891 12721 15 -1.14846
28891 12737 20 0.331501
28891 12809 20 -2.27574
28891 12833 15 -1.26478
28891 12857 10 -0.0371157
28891 12659 20 -0.712887
28891 12885 3 -0.726684
28891 12670 2 -1.47704
28891 12726 7 -1.74111
28891 12830 27 -2.12801
28891 12912 22 -2.27189
28891 13136 6 -0.505412
28891 13028 6 0.0385391
28891 13044 5 -0.906841
28891 13060 12 0.512377
28891 13076 1 -0.00920056
28891 13077 15 -0.0697733
28891 13304 10 0.0145718
28891 13328 11 -1.60151
28891 13336 3 0.136131
28891 13189 4 -1.7277
28891 13357 8 0.266906
28891 13223 4 -2.12063
28891 13327 19 -2.11406
28891 13463 11 -0.0824266
28891 13511 8 -1.68055
28891 13543 8 -1.95982
28891 13583 6 -2.04352
28891 13631 6 -2.19682
28891 13644 5 0.130087
28891 13837 8 -1.43657
28891 13719 19 0.23047
28891 13847 0 -1.51409
28891 13964 8 -2.18676
28891 13903 8 -0.742791
28891 13983 15 -1.66542
28891 14007 15 -2.16009
28891 14015 16 -1.17062
28891 14055 4 -0.735424
28891 14176 8 0.0447421
28891 14232 13 -0.550366
28891 14336 6 -0.397221
28891 14195 29 0.323085
28891 14237 13 0.245779
28891 14309 10 -0.41498
28891 14333 20 -2.2779
28891 14478 9 -0.0782284
28891 14486 1 -0.90296
28891 14743 28 -2.36451
28891 14767 2 -1.80813
28891 14775 4 -2.22126
28891 14938 3 -0.206609
28891 14962 26 -0.0793344
28891 14987 1 0.352725
28891 15051 11 -0.825304
28891 15075 12 -2.00972
28891 15091 9 0.460063
28891 15115 2 -0.972432
28891 15115 6 -0.890698
28891 14886 5 -1.98519
28891 14942 7 -1.68879
28891 15329 13 -1.84646
28891 15337 15 -2.17746
28891 15170 5 -2.04224
28891 15186 5 -1.28617
28891 15194 8 -0.596302
28891 15202 12 0.0808654
28891 15298 22 -1.95598
28891 15220 27 -2.42538
28891 15348 10 0.0983472
28891 15560 6 -1.05158
28891 15584 20 -0.421732
28891 15412 11 -1.09509
28891 15429 1 -1.58561
28891 15549 2 0.450642
28891 15422 11 -2.09692
28891 15470 4 -0.748328
28891 15431 18 -1.77895
28891 15495 27 -0.0494824
28891 15543 11 -1.45903
28891 15690 11 -1.77905
28891 15746 8 -1.79561
28891 15802 6 -1.35807
28891 15834 7 -1.73339
28891 15772 4 -1.03335
28891 15780 13 -2.27906
28891 15662 19 -2.18868
28891 15678 4 -0.00716492
28891 15758 1 -0.831217
28891 15766 0 -0.0322426
28891 15890 1 -1.41875
28891 16018 0 0.27717
28891 16018 6 -1.31095
28891 15974 0 -1.02463
28891 16006 2 -0.377875
28891 16038 7 -1.75996
28891 16038 20 0.44506
28891 15887 14 -1.96207
28891 16015 2 -1.75514
28891 16079 12 0.368632
28891 16124 20 -2.36717
28891 16132 10 0.103313
28891 16172 5 -1.31631
28891 16236 11 -1.29312
28891 16207 11 0.889952
28891 16263 10 -2.08351
28891 16319 34 -1.04254
28891 16456 11 -0.241509
28891 16472 5 -0.577541
28891 16480 11 -0.757861
28891 16592 13 0.15226
28891 16858 2 -1.16696
28891 16755 21 -2.36547
28891 16763 23 -2.12965
28891 16811 11 2.09214
28891 16819 5 -0.73072
28891 16827 15 -2.0557
28891 16843 8 0.154836
28891 17090 4 -1.36327
28891 17098 13 -2.31916
28891 16867 3 0.321095
28891 16899 10 -1.50533
28891 16971 9 1.7282
28891 17075 12 -2.23268
28891 17091 1 0.024583
28891 17099 0 -1.1002
28891 17189 13 -1.63561
28891 17221 1 -0.340882
28891 17293 5 0.0746287
28891 17214 9 -0.393966
28891 17214 10 -1.32958
28891 17278 2 -1.01683
28891 17310 4 0.425897
28891 17310 8 -1.0854
28891 17358 2 -0.354384
28891 17366 7 -1.21723
28891 17462 20 -1.86125
28891 17510 12 -1.85788
28891 17860 2 -0.86923
28891 17932 34 -2.39991
28891 18052 1 0.220062
28891 18170 8 -0.901304
28891 18226 13 0.454971
28891 18290 9 -1.74401
28891 18314 17 -2.12188
28891 18109 20 -2.2076
28891 18498 0 -0.133156
28891 18522 0 -0.790384
28891 18350 3 -1.12511
28891 18574 18 -0.557825
28891 18582 3 -1.79944
28891 18423 10 -2.19973
28891 18439 8 -1.87199
28891 18487 1 -0.79476
28891 18575 7 -1.57232
28891 18731 2 0.357248
28891 18747 20 0.141422
28891 18843 2 -0.0750446
28891 18654 4 -2.1399
28891 18702 2 0.3476
28891 18710 4 0.139129
28891 18953 9 -1.9918
28891 19009 0 0.444527
28891 18919 7 -0.114108
28891 18919 8 -1.90886
28891 18943 7 -1.13212
28891 19047 7 -1.7524
28891 19122 12 -1.90024
28891 19338 6 -1.67916
28891 19174 6 -1.26405
28891 19310 5 0.255661
28891 19310 9 -0.286927
28891 19418 17 0.10394
28891 19458 16 -2.35832
28891 19443 5 -0.407899
28891 19507 16 1.14017
28891 19555 17 -0.74942
28891 19374 11 -1.1347
28891 19486 10 -0.649712
28891 19502 3 -2.13256
28891 19558 6 -1.76684
28891 19582 17 -1.33573
28891 19707 1 -1.18913
28891 19731 1 -0.129057
28891 19779 13 -2.27345
28891 19631 4 -2.31438
28891 19647 12 -2.05089
28891 19663 1 -0.886829
28891 19791 27 0.42982
28891 20193 1 0.41057
28891 20257 3 -0.806011
28891 20265 4 -1.32037
28891 20289 5 -0.740171
28891 20381 13 -1.57623
28891 20501 9 0.427946
28891 20541 10 0.109242
28891 20398 53 -0.437998
28891 20542 6 -0.0562851
28891 20550 0 -0.35095
28891 20624 8 -1.51234
28891 20704 2 -1.28347
28891 20768 17 -1.01587
28891 20776 9 -2.0163
28891 21032 21 -2.28146
28891 20906 0 -0.438898
28891 20906 2 -0.754816
28891 21026 10 -0.23291
28891 21066 22 -1.01632
28891 21251 6 0.126464
28891 21344 6 -1.36649
28891 21352 10 -1.21563
28891 21408 21 -0.56433
28891 21544 22 -0.631771
28891 21537 8 -1.58864
28891 21341 2 -1.12967
28891 21592 3 -1.2262
28891 21808 1 -0.125228
28891 21682 2 -0.391496
28891 21746 3 -0.690134
28891 21746 6 -1.03746
28891 21754 7 -1.43521
28891 21794 6 -1.15119
28891 21614 18 -1.86218
28891 21622 3 -0.13433
28891 21742 12 0.0633032
28891 21782 1 -0.125849
28891 21790 8 0.98524
28891 21849 0 -0.193057
28891 22017 3 -1.29713
28891 22041 10 -0.181771
28891 21835 3 -0.861175
28891 21931 10 -1.58809
28891 21955 14 0.256891
28891 21909 9 -0.58852
28891 21933 7 -2.09607
28891 22045 34 2.51453
28891 22244 9 -0.250766
28891 22276 11 -0.90518
28891 22292 7 -2.18753
28891 22300 4 -1.3994
28891 22117 16 -2.28114
28891 22213 18 -2.31851
28891 22253 11 0.463841
28891 22370 16 -2.14122
28891 22506 12 -1.70405
28891 22403 5 -0.317084
28891 22459 39 -0.737639
28891 22555 16 -1.62037
28891 22563 17 0.285416
28891 22334 13 -2.08993
28891 22454 0 -0.688726
28891 22569 2 -1.38322
28891 22753 0 -0.0679774
28891 22630 16 0.475057
28891 22734 3 -1.73916
28891 22790 5 -0.855371
28891 22860 8 -1.34266
28891 22876 23 -2.3766
28891 23044 6 -1.82758
28891 23105 22 -2.30639
28891 23225 9 -1.9803
28891 23257 10 -0.0295538
28891 23297 8 -1.56268
28891 23370 13 0.46046
28891 23402 12 -2.13823
28891 23418 14 -0.0464027
28891 23666 2 -1.2611
28891 23619 21 -0.212653
28891 23635 9 -0.850735
28891 23651 6 -1.0577
28891 23659 27 0.110079
28891 23779 1 -0.429258
28891 23652 30 -2.13029
28891 23668 6 -0.625185
28891 23740 2 -0.202583
28891 23796 6 -2.14164
28891 23695 25 -1.95754
28891 23799 24 -1.35376
28891 23936 19 1.82631
28891 23952 18 -0.101989
28891 24008 24 -2.04912
28891 23835 16 0.922684
28891 23963 29 -2.36693
28891 23995 24 -1.54237
28891 24030 9 -0.775823
28891 24152 9 -2.16474
28891 24172 26 0.635002
28891 24196 27 -1.42054
28891 24212 9 -1.24247
28891 24305 1 -0.937002
28891 24369 6 -0.955538
28891 24433 6 -0.876416
28891 24340 12 -1.69753
28891 24444 2 0.192051
28891 24564 4 0.429518
28891 24429 0 0.0339674
28891 24437 13 -0.424629
28891 24553 6 0.38298
28891 24561 0 -1.04688
28891 24577 26 -1.90925
28891 24593 18 -1.93079
28891 24609 1 0.453598
28891 24657 6 -1.67969
28891 24777 11 0.313566
28891 24777 13 -0.825332
28891 24562 19 -0.305515
28891 24706 5 -1.19003
28891 24746 11 0.074489
28891 24603 7 -0.731947
28891 24683 12 0.115506
28891 24707 1 -0.52603
28891 24739 0 0.0311499
28891 24771 5 0.163235
28891 24630 5 -0.417989
28891 24663 12 -0.461325
28891 24671 16 -2.26224
28891 24727 0 -1.30694
28891 24727 9 0.326883
28891 24816 9 -1.73283
28891 24824 0 -0.0801105
28891 25008 14 -2.0286
28891 25016 12 -1.61641
28891 24892 20 -2.27015
28891 24972 16 -2.05472
28891 25012 29 -2.39785
28891 25036 15 -2.21412
28891 25036 18 -0.840183
28891 24806 9 -1.97886
28891 25185 4 -1.15333
28891 25058 11 -0.0994957
28891 25082 21 -2.24286
28891 25226 8 -0.198776
28891 25242 3 0.463536
28891 25118 3 -1.06024
28891 25304 9 -0.566171
28891 25336 2 -0.477015
28891 25376 11 -0.555767
28891 25392 1 0.159798
28891 25305 3 -1.04798
28891 25457 4 -0.635068
28891 25324 4 -0.550239
28891 25332 9 -2.30914
28891 25372 2 -0.790337
28891 25436 11 -1.91135
28891 25492 0 0.032999
28891 25532 21 -0.0170832
28891 25303 9 -1.12556
28891 25319 7 -0.663402
28891 25343 5 -1.58718
28891 25399 6 -0.223024
28891 25652 1 -0.860409
28891 25817 3 -0.383447
28891 26017 4 -1.02087
28891 26017 38 -2.45697
28891 26288 9 -1.93476
28891 26352 12 -1.33505
28891 26440 25 -0.221731
28891 26496 6 -1.03115
28891 26512 1 -1.56387
28891 26536 1 -1.62804
28891 26298 5 -2.11276
28891 26394 6 -0.194764
28891 26506 0 -1.28824
28891 26371 2 -0.377128
28891 26387 3 -0.19663
28891 26451 12 -1.00605
28891 26316 16 -0.227137
28891 26492 17 0.435095
28891 26373 0 -2.06882
28891 26509 7 -0.928402
28891 26509 13 -0.0315325
28891 26517 2 -0.148375
28891 26577 0 -0.102357
28891 26753 1 -2.05868
28891 26753 15 -2.14365
28891 26777 9 0.205112
28891 26899 13 -1.63597
28891 26979 15 -0.819633
28891 26788 7 -2.26915
28891 26828 0 -0.613384
28891 26844 8 -2.02089
28891 26900 10 -1.89333
28891 26956 5 -1.39846
28891 27020 2 -1.37682
28891 27057 0 0.453166
28891 27105 1 -0.98988
28891 27260 4 -1.40983
28891 27339 2 -1.28256
28891 27371 3 -0.813453
28891 27491 14 0.301859
28891 27507 9 -0.86592
28891 27326 7 -0.799254
28891 27374 1 -1.45943
28891 27526 9 -0.835134
28891 27641 0 -1.36631
28891 27591 6 0.424024
28891 27798 13 -2.07997
28891 27950 12 -0.661374
28891 28006 9 -0.0702694
28891 28035 13 -1.06406
28891 28139 25 -2.42778
28891 28187 11 -2.06775
28891 28103 16 -2.25061
28891 28151 17 -1.067
28891 28183 9 0.106097
28891 28263 6 -1.48857
28891 28354 6 0.377299
28891 28362 2 0.265256
28891 28362 12 -0.831957
28891 28450 10 -1.5849
28891 28498 0 -1.12145
28891 28514 7 -0.891198
28891 28560 6 -0.591388
28891 28760 2 -2.11058
28891 28760 5 -1.02931
28891 28579 8 -1.39791
28891 28683 5 -0.958077
28891 28683 22 -0.81431
28891 28566 9 -1.16243
28891 28582 5 0.176573
28891 28654 25 -2.31536
28891 28662 11 -0.814901
28891 28670 2 -1.35258
28891 28678 3 -1.09863
28891 28718 0 0.035186
28891 28726 9 -1.08386
28891 28827 2 -1.34421
28891 28843 10 -1.58825
28891 28859 18 1.76617
28891 28915 16 -2.15116
28891 28931 3 -0.0677806
28891 28963 8 -1.3727
28891 28892 1 0.102556
28891 28790 12 -0.711709
28891 28790 13 -0.532466
28891 28814 7 -2.08032
28891 28830 1 0.208103
28891 28958 10 -0.596001
28891 28982 12 0.278696
28891 28783 8 -2.15678
28891 28919 24 -0.533465
28891 29423 3 -0.241658
28891 29431 12 -1.7075
28891 29439 7 0.012223
28891 29503 19 -2.10162
28891 29563 6 -1.31296
28891 29579 2 -0.261722
28891 29651 8 -0.271899
28891 29800 3 0.359672
28891 29816 11 -1.44679
28891 29848 18 -0.268881
28891 29872 21 -2.39299
28891 29896 5 -1.62887
28891 29891 5 0.460716
28891 29899 13 -2.21518
28891 29860 9 0.453051
28891 29781 2 0.460875
28891 29789 19 0.130161
28891 29845 1 -0.00251029
28891 29869 0 0.105694
28891 29877 25 -2.38507
28891 29941 7 -1.57297
28891 29774 15 -1.87836
28891 29990 31 -2.30196
28891 30022 16 -2.05127
28891 29823 20 -2.46949
28891 29991 18 -2.3254
28891 30088 11 -1.40474
28891 30152 13 -2.04358
28891 30033 5 -1.31492
28891 30049 5 -0.152217
28891 30057 6 -0.0268341
28891 30089 14 -1.96529
28891 30217 23 -2.39979
28891 30304 11 0.301178
28891 30392 14 -1.65013
28891 30426 8 -0.0742198
28891 30442 5 -0.233416
28891 30498 12 -1.04601
28891 30498 31 -2.28942
28891 30263 1 -0.534702
28891 30303 11 -1.50058
28891 30391 24 -0.553382
28891 30399 14 -2.10851
28891 30585 28 0.0376894
28891 30593 0 -0.151294
28891 30601 16 -2.28728
28891 30665 8 -0.983197
28891 30666 9 -2.24085
28891 30674 5 -1.82224
28891 30603 4 -1.97428
28891 30603 14 -0.533615
28891 30707 2 -0.021307
28891 30510 14 -1.29859
28891 30558 6 -2.08022
28891 30622 2 -1.5632
28891 30646 11 -1.07198
28891 30800 20 -2.21076
28891 30912 13 -0.98083
28891 31049 1 0.166964
28891 31137 31 -2.11504
28891 31161 8 -0.0312607
28891 31376 11 -1.21344
28891 31262 8 -1.96998
28891 31318 19 1.54346
28891 31536 11 -0.849474
28891 31608 1 -0.325179
28891 31608 6 0.35363
28891 31513 2 0.0582641
28891 31601 11 -1.72183
28891 31665 17 -2.29333
28891 31673 3 -1.62695
28891 31506 5 -0.0697392
28891 31539 10 0.328178
28891 31571 7 -1.58497
28891 31579 26 1.52914
28891 31590 6 -1.25316
28891 31622 6 -1.80848
28891 31750 2 -0.38149
28891 31788 24 -2.25893
28891 31804 0 -0.675815
28891 31900 24 -2.2675
28891 31924 10 -0.98713
28891 31956 12 -2.10002
28891 31988 22 -0.127942
28891 31996 12 -2.05415
28891 32053 7 -0.460532
28891 32197 2 0.478709
28891 32205 24 -1.92181
28891 32294 13 -0.406138
28891 32497 6 -0.394931
28891 32505 18 0.324113
28891 32537 2 -1.69277
28891 32705 7 0.278683
28891 32519 4 -0.583569
28891 32535 5 -0.136819
28891 32719 2 0.144177
28891 32739 26 -0.429435
28891 32755 3 0.464775
28891 32963 1 -1.3209
28891 32740 14 -2.2577
28891 33056 7 -0.619014
28891 33006 27 -2.41618
28891 33030 26 -1.00901
28891 33111 0 0.440374
28891 33241 14 -1.21553
28891 33329 9 -1.77755
28891 33329 23 -2.15912
28891 33337 0 -0.621305
28891 33337 3 -1.33014
28891 33473 11 0.442707
28891 33260 3 -1.87347
28891 33340 8 0.0541489
28891 33380 19 -1.83564
28891 33412 0 0.0153871
28891 33420 9 -0.938519
28891 33270 11 -0.152696
28891 33270 25 0.911656
28891 33366 15 -0.820696
28891 33512 8 -0.333882
28891 33632 17 -1.59181
28891 33509 17 -2.02131
28891 33754 17 -1.74105
28891 33778 3 -0.0980894
28891 33778 22 -1.14127
28891 33802 3 -2.27407
28891 33850 2 -0.329472
28891 33779 4 -2.28944
28891 33883 6 -1.19722
28891 33836 6 0.331654
28891 33924 7 -0.623013
28891 33932 7 -0.911414
28891 33948 31 -2.31892
28891 33823 3 -0.559821
28891 33871 12 -1.2139
28891 33887 12 -1.87683
28891 33887 14 -2.18332
28891 34185 10 -0.160045
28891 34193 8 -0.929134
28891 34022 13 -2.27298
28891 34190 17 -0.0863098
28891 34198 20 0.0372316
28891 34342 6 -1.34221
28891 34374 8 -0.403435
28891 34609 1 0.01881
28891 34673 6 -0.362131
28891 34681 6 0.14452
28891 34752 6 -0.253783
28891 34752 14 -1.35259
28891 34752 21 -0.901147
28891 34944 7 -1.42486
28891 34802 8 -1.59929
28891 34898 4 -0.683019
28891 34906 29 -2.25957
28891 34772 11 -0.93119
28891 34804 10 -0.415341
28891 34884 0 -1.1605
28891 34949 1 -1.19733
28891 34799 4 -0.00865317
28891 34823 5 0.34979
28891 34903 13 -2.31052
28891 34951 24 -1.01585
28891 34975 16 -0.520748
28891 34986 17 -1.93428
28891 35018 0 0.373714
28891 35146 2 -1.50943
28891 35178 6 -1.63814
28891 35186 9 -1.84232
28891 35158 6 -1.05025
28891 35166 10 -0.773486
