Run Event TrackID EndX EndY EndZ
28891 327117 6 -48.9212 327.51 391.55
28891 327157 2 -304.432 77.3217 337.523
28891 9610 7 -31.0306 306.632 274.049
28891 352083 7 -63.1731 62.2516 258.539
28891 352099 37 -18.4069 465.011 310.816
28891 352155 4 12.0311 158.788 405.832
28891 222706 11 -195.284 266.718 80.7479
28891 222706 23 -11.6094 135.463 390.214
28891 222754 28 -27.0287 497.988 351.089
28891 222818 20 -5.82891 422.964 328.92
28891 160002 9 -151.264 294.534 423.137
28891 160018 25 -50.8093 371.558 416.937
28891 160026 10 -59.2202 282.613 261.769
28891 153074 8 -65.9636 44.4065 137.778
28891 153210 4 27.1402 201.784 430.099
28891 153218 22 -71.5084 542.157 397.633
28891 153258 2 -195.951 92.5675 185.489
28891 153258 9 -47.4243 262.529 118.098
28891 328839 5 -118.221 96.0793 324.978
28891 328847 21 -24.3958 248.821 246.376
28891 328855 7 27.9363 120.455 352.355
28891 200997 2 109.54 37.4708 348.435
28891 238089 5 -136.799 444.242 272.669
28891 238097 3 -27.5111 191.198 325.659
28891 238129 5 -272.239 330.277 259.619
28891 238273 8 -122.334 269.66 277.899
28891 238273 16 76.2594 93.1573 101.65
28891 177671 12 -71.5511 71.3721 405.641
28891 177679 6 -18.7947 94.8888 306.081
28891 177735 5 -38.7833 184.738 411.641
28891 331360 18 -36.7765 348.695 300.266
28891 331368 1 -197.509 84.9752 310.762
28891 331416 18 -24.4404 432.145 365.293
28891 331480 13 6.55049 346.344 329.332
28891 331504 18 -135.067 452.238 209.28
28891 331512 22 14.3864 546.436 344.525
28891 86087 1 -311.425 126.351 315.066
28891 86111 13 5.21583 179.189 298.794
28891 86215 19 -67.005 397.871 238.134
28891 154513 2 -315.774 85.1185 364.223
28891 154521 4 -160.082 95.6323 264.719
28891 154529 9 47.3786 42.3099 223.802
28891 154649 11 -146.973 378.223 265.378
28891 154713 6 33.9697 200.301 383.375
28891 154721 3 -106.516 30.538 398.04
28891 54356 1 -172.546 161.956 406.144
28891 54396 7 -52.8662 135.233 138.489
28891 54444 7 -45.7808 241.121 106.292
28891 54524 13 -44.8046 232.49 173.913
28891 345018 25 -55.9161 360.667 123.547
28891 345042 16 12.9787 276.025 138.176
28891 345050 4 -283.946 227.074 344.86
28891 345170 2 -98.4117 267.91 346.22
28891 345170 6 -116.648 314.941 361.169
28891 86874 16 18.2583 472.921 327.374
28891 86938 0 -239.533 87.9063 303.854
28891 86962 5 -88.2328 52.8856 247.294
28891 86962 13 -37.348 486.07 315.266
28891 87010 5 9.75919 31.2653 172.319
28891 87026 17 -13.8544 217.366 139.184
28891 66042 16 -55.8771 366.805 243.46
28891 66146 18 -13.2423 422.802 232.251
28891 342760 7 -141.352 100.56 85.3812
28891 342800 6 -73.2805 419.509 292.619
28891 342840 10 -26.0866 443.452 395.008
28891 342904 20 -36.4553 308.104 370.859
28891 342912 8 -30.4424 281.895 339.941
28891 342928 17 6.14865 109.449 152.589
28891 112273 5 32.0859 150.714 101.896
28891 112297 11 53.4481 152.352 371.129
28891 235876 7 -56.1538 267.388 292.846
28891 235956 2 -195.55 290.172 390.13
28891 78166 8 -59.6552 169.103 299.972
28891 78270 0 -196.065 30.5258 409.433
28891 78326 13 259.621 221.235 426.733
28891 78358 15 -64.3107 453.878 223.785
28891 183286 14 -74.3467 197.291 379.866
28891 183358 2 -263.571 30.6241 101.729
28891 183414 11 -56.4528 430.399 313.408
28891 183478 7 71.5614 78.8834 175.854
28891 71870 11 71.0885 258.938 401.676
28891 71934 1 189.803 237.119 141.909
28891 81322 41 -10.8402 456.595 409.629
28891 81394 1 -195.851 150.105 341.037
28891 81530 3 -12.4277 116.785 242.036
28891 175967 9 -57.3715 157.252 280.508
28891 176007 8 -152.96 46.7735 370.556
28891 176031 13 -325.875 219.898 167.591
28891 176031 16 -328.409 447.934 416.869
28891 176055 8 -152.045 197.548 209.109
28891 176055 22 -49.2003 390.05 209.15
28891 176079 31 7.15965 98.5821 143.763
28891 264009 16 -91.4803 364.361 126.008
28891 321569 3 -89.5479 35.9017 170.683
28891 321585 16 -11.2189 88.9473 427.785
28891 321617 5 201.12 97.3809 288.392
28891 58869 1 -15.9393 293.569 247.697
28891 251509 5 -62.8273 116.519 279.729
28891 251629 7 -63.6845 215.064 232.367
28891 264461 0 -119.016 150.771 374.396
28891 264597 11 -62.102 295.425 260.728
28891 238883 8 -30.7094 110.846 320.895
28891 238915 4 62.508 250.431 32.0499
28891 238971 11 -29.3883 308.136 304.914
28891 238995 9 -60.7862 204.481 328.277
28891 239027 6 5.56729 112.619 32.5914
28891 239035 9 -55.2248 323.287 380.416
28891 314031 5 -76.0164 79.7883 275.063
28891 314183 3 -101.209 93.0818 221.859
28891 155775 2 -35.135 87.5925 391.799
28891 98526 3 -174.692 92.0076 385.024
28891 242363 8 -22.9705 318.785 232.758
28891 178416 3 -93.089 36.3202 420.952
28891 178440 8 -56.2009 163.697 410.522
28891 178472 4 9.99464 403.121 392.591
28891 53084 2 -17.1378 266.707 369.048
28891 53244 1 -198.578 74.7055 377.834
28891 169039 15 -39.594 305.759 410.991
28891 169079 9 9.50732 233.205 99.4227
28891 169095 2 -239.42 49.0367 338.488
28891 367354 0 -149.418 264.136 256.238
28891 367362 8 -1.93048 306.791 264.543
28891 367522 4 -69.7882 143.304 399.858
28891 228928 10 -13.0032 338.045 352.408
28891 229048 3 162.493 249.79 302.99
28891 95165 15 25.7982 215.272 270.299
28891 315784 10 1.23123 200.74 252.197
28891 315824 4 -141.437 66.9937 90.2752
28891 315848 13 133.923 222.752 134.108
28891 315904 1 -124.332 58.4733 361.235
28891 315928 2 -151.017 122.468 325.175
28891 315952 10 -51.1388 332.673 320.934
28891 166011 11 -37.6557 391.06 310.607
28891 166043 9 -59.7096 336.472 349.068
28891 128398 2 -37.0338 101.76 364.228
28891 128454 15 26.0564 134.535 55.1771
28891 128470 17 -23.8833 483.553 119.879
28891 178848 22 -52.9248 492.571 416.593
28891 178888 18 -21.1002 389.39 299.394
28891 178968 0 203.75 111.101 410.847
28891 178976 43 5.08651 506.937 237.965
28891 106451 6 -150.625 197.51 370.288
28891 106531 0 -10.8022 123.757 289.769
28891 106571 14 -72.5489 210.392 295.812
28891 106579 14 -168.058 295.85 380.948
28891 106595 18 51.8413 341.498 145.543
28891 106611 7 7.93568 356.155 57.7675
28891 182163 4 -32.7984 383.963 312.806
28891 182179 6 51.0984 270.091 251.314
28891 268039 18 -62.9017 463.76 349.561
28891 185327 22 -64.1686 509.768 309.412
28891 185399 14 39.6213 82.6522 278.52
28891 185407 20 -15.93 184.711 323.606
28891 169396 4 64.8299 171.503 233.717
28891 169436 8 41.4223 244.008 343.113
28891 169476 6 -19.2766 51.8764 367.347
28891 169508 0 -229.905 68.1089 200.329
28891 169524 35 -4.5091 530.29 287.019
28891 169564 20 -15.8933 224.818 286.726
28891 169572 5 -143.37 258.027 301.84
28891 71379 25 -25.5645 527.485 235.766
28891 71419 31 -32.2125 350.741 377.775
28891 55652 10 -54.7623 290.811 420.098
28891 188503 20 -1.05636 441.008 181.191
28891 188567 1 338.507 197.415 423.308
28891 188567 6 -193.756 77.5905 219.466
28891 282612 6 -20.6518 159.901 379.23
28891 180840 5 -177.399 291.725 349.31
28891 180944 8 -107.792 78.7624 238.556
28891 180976 15 -35.8558 413.355 313.938
28891 11761 20 14.6636 328.541 170.626
28891 11849 17 -8.83643 421.273 343.5
28891 11881 8 -42.362 233.661 192.084
28891 361532 15 -26.5629 282.513 312.755
28891 60196 11 11.9698 255.808 213.495
28891 182473 0 -190.207 56.1266 413.442
28891 157066 8 25.7362 140.191 229.144
28891 157074 15 18.0859 309.261 340.11
28891 157090 0 252.209 228.795 299.199
28891 157218 24 -18.007 511.318 351.164
28891 370981 11 -14.8449 114.667 402.917
28891 371029 4 -25.8343 91.3592 262.444
28891 226367 0 -36.6073 64.0071 389.296
28891 226391 22 -36.3729 340.155 45.4931
28891 226415 4 82.6543 245.262 425.908
28891 141258 13 -122.982 360.209 406.39
28891 298620 7 -205.084 113.239 296.013
28891 298644 10 -24.2364 418.926 323.46
28891 298644 25 20.6236 306.78 88.8626
28891 298660 29 -34.4558 404.656 349.391
28891 298724 7 93.6397 148.813 247.759
28891 298764 14 19.2084 286.113 210.63
28891 96278 9 -58.9526 353.329 391.87
28891 96350 6 57.1603 89.4644 381.222
28891 178367 22 27.1623 376.353 419.273
28891 178383 4 -24.5428 76.1308 309.698
28891 250238 16 63.0042 297.837 252.917
28891 250286 31 25.9872 247.295 260.854
28891 250302 8 -11.8723 296.955 385.798
28891 250470 8 -66.9625 199.685 269.884
28891 21637 4 -62.3349 298.857 385.073
28891 21669 15 -17.7615 127.787 424.279
28891 21685 17 -5.74651 410.466 286.204
28891 21693 31 -36.8007 423.333 235.818
28891 21781 12 126.355 383.994 234.444
28891 21797 16 -50.7024 221.967 383.449
28891 266122 20 324.314 280.932 180.012
28891 281556 6 -35.4246 175.648 270.816
28891 224273 20 64.6932 283.037 390.296
28891 224337 4 -19.1166 239.102 280.582
28891 87842 25 -25.1248 218.862 410.827
28891 87898 6 -15.064 93.4863 305.761
28891 87898 10 82.4058 252.332 56.0119
28891 308577 22 -28.2995 529.605 349.186
28891 308609 16 -40.3535 97.0529 361.656
28891 308641 11 127.229 171.632 78.1725
28891 308657 2 -198.367 189.93 433.394
28891 252991 21 -30.1146 193.107 380.733
28891 253015 28 -15.8903 166.587 247.476
28891 253023 6 -176.052 286.91 375.486
28891 253063 4 -98.8291 135.434 387.493
28891 253167 23 -50.2205 288.598 70.542
28891 275046 8 -327.626 408.909 319.505
28891 275134 6 -50.0449 134.228 240.161
28891 275246 2 -102.96 186.61 297.97
28891 139501 5 42.6679 105.693 291.784
28891 139597 11 15.738 422.665 402.88
28891 247553 1 -1.33143 64.954 300.638
28891 22930 11 54.2874 302.86 188.383
28891 22962 5 -66.8936 347.707 375.068
28891 22970 6 -29.3317 179.163 321.11
28891 23010 13 -34.6289 370.054 288.562
28891 117852 8 -181.701 179.982 205.29
28891 281063 10 -53.6415 366.452 304.692
28891 281119 18 -42.4619 435.435 281.655
28891 281191 9 -31.5344 372.865 106.598
28891 359883 6 220.246 136.408 426.597
28891 360067 5 304.576 407.296 303.971
28891 137215 9 16.5799 183.333 421.856
28891 137359 19 -36.2711 130.445 342.557
28891 137367 4 -136.411 60.5236 267.207
28891 137367 10 -112.78 282.618 265.007
28891 86146 10 -119.43 372.861 276.412
28891 86154 2 -64.1058 98.0803 317.21
28891 86274 1 245.713 359.87 270.698
28891 188562 18 -41.0264 299.961 389.897
28891 181791 13 -12.4959 445.567 375.686
28891 181919 5 -50.4855 261.033 374.163
28891 181927 3 -171.756 101.026 156.66
28891 303619 2 -146.354 248.045 416.994
28891 303739 11 171.538 113.83 295.913
28891 346854 1 -138.986 166.908 396.788
28891 346862 4 -163.292 238.876 244.885
28891 346918 24 -13.6416 517.845 269.737
28891 152796 3 -195.684 73.501 233.338
28891 152852 12 -51.6226 139.453 237.564
28891 94663 14 311.926 192.794 415.446
28891 94687 23 32.244 347.197 132.912
28891 146607 10 279.523 93.715 280.933
28891 146727 14 -45.2274 415.977 289.653
28891 300366 14 11.3599 199.365 149.145
28891 300446 1 67.5426 88.5397 366.598
28891 300510 12 -55.916 258.205 239.393
28891 169963 6 -126.011 128.168 284.117
28891 169987 5 -216.773 173.356 268.386
28891 170091 4 -58.6855 85.2899 335.654
28891 146809 6 -68.073 88.6446 294.402
28891 146849 10 -89.7792 345.132 249.243
28891 146881 14 -4.211 289.293 32.8861
28891 146929 13 73.4248 326.038 352.398
28891 75918 3 -125.732 90.1215 265.727
28891 75982 17 315.419 105.447 278.642
28891 75998 12 157.57 352.256 270.516
28891 76054 1 -198.874 268.518 250.677
28891 76118 14 -14.8818 35.4797 77.0324
28891 180106 8 -88.1901 495.616 420.354
28891 180186 8 -25.8141 348.821 239.858
28891 180282 17 -63.2037 382.907 232.267
28891 248810 7 -102.009 167.586 233.049
28891 248858 14 -153.253 362.224 374.705
28891 248866 8 -73.8196 320.996 317.256
28891 248970 10 -79.8669 96.6054 154.513
28891 332117 6 18.9723 63.0713 170.833
28891 332157 15 -6.54786 330.021 280.382
28891 332221 7 -21.9499 52.7415 309.186
28891 332277 28 -43.9808 156.094 401.482
28891 257635 12 31.8137 195.715 429.053
28891 223968 25 -1.4052 213.65 407.285
28891 224024 28 -22.0082 433.3 385.003
28891 224032 7 56.5495 173.14 96.2817
28891 224032 40 -29.4913 50.3031 215.495
28891 224104 13 -97.0176 395.13 375.356
28891 224184 6 -29.2465 98.0318 385.845
28891 45408 9 -44.8505 279.174 328.629
28891 45416 18 -15.0315 333.485 238.63
28891 45536 8 -38.5949 224.351 248.555
28891 45632 14 -22.2719 201.387 352.587
28891 60530 6 -39.1101 122.927 245.988
28891 60610 6 -114.336 413.274 266.524
28891 60690 5 -6.79153 39.537 379.639
28891 60730 2 129.754 57.1273 351.629
28891 174888 0 -233.997 124.57 432.246
28891 175000 13 -23.2812 311.013 351.974
28891 175040 3 119.487 157.496 133.32
28891 268704 16 -10.6308 475.934 392.166
28891 268792 12 -51.4092 414.021 245.185
28891 268840 18 7.68303 281.893 392.466
28891 234680 15 1.91361 413.04 318.735
28891 234768 14 -51.3183 257.933 389.965
28891 276780 16 340.278 431.196 245.204
28891 276876 17 10.9856 524.268 420.539
28891 276908 15 -18.6864 398.551 249.807
28891 174351 5 -12.1556 137.807 233.17
28891 174391 6 31.392 32.1467 227.698
28891 174519 10 -10.5375 371.985 335.998
28891 174575 1 -56.9957 36.4181 352.498
28891 174583 12 81.8922 307.934 140.867
28891 199894 15 -56.4207 40.5778 259.393
28891 199942 11 -15.0229 414.253 407.017
28891 200022 21 60.1139 142.739 336.777
28891 231423 13 -127.088 222.701 281.682
28891 231487 8 -72.9944 279.328 343.61
28891 231631 5 -58.8371 117.925 426.971
28891 42952 11 -35.8453 336.705 305.315
28891 43096 14 -43.8532 412.991 274.261
28891 83544 3 119.736 167.77 195.23
28891 83560 22 -9.28888 296.602 234.998
28891 83568 5 28.5037 76.9495 358.99
28891 48862 8 6.44953 155.447 235.629
28891 48950 20 -43.5249 496.541 268.737
28891 49022 12 -24.0392 100.706 348.195
28891 49046 1 330.479 68.6593 368.697
28891 236440 1 -113.846 86.3532 286.796
28891 236448 1 -113.511 153.072 422.118
28891 236448 7 -160.539 176.955 49.58
28891 236480 6 -236.435 207.035 79.78
28891 236488 26 -20.3089 230.531 405.091
28891 236560 22 -12.5542 288.365 209.793
28891 236584 1 -113.968 205.946 115.961
28891 236584 17 -25.5512 159.34 398.581
28891 174622 8 -7.91494 254.463 272.706
28891 110903 5 -112.589 156.994 311.31
28891 261705 30 -19.0748 413.265 253.739
28891 261753 2 -294.956 180.766 363.016
28891 261833 6 -74.4964 118.508 327.93
28891 261849 8 92.9423 341.674 48.243
28891 199060 14 -47.0501 406.978 281.3
28891 324981 2 -78.0885 293.044 232.552
28891 324989 7 -85.5926 267.324 244.395
28891 325053 7 -38.2988 256.24 347.362
28891 325133 11 -115.714 279.48 328.008
28891 253806 1 -147.776 192.709 74.4739
28891 253862 8 -213.033 276.645 104.567
28891 253878 5 98.7615 151.717 314.727
28891 253886 2 282.963 51.9529 232.907
28891 253918 26 21.2274 465.911 344.478
28891 322489 27 322.796 401.913 364.685
28891 74498 1 -140.72 97.9278 413.398
28891 74546 9 -186.761 122.014 107.508
28891 74562 8 -86.0681 355.23 198.61
28891 74570 12 33.0124 184.534 396.328
28891 103908 15 -140.037 417.306 371.788
28891 27634 11 -139.659 178.845 368.712
28891 27650 4 -9.99243 71.5878 180.183
28891 27690 4 54.758 178.752 169.227
28891 27770 1 -20.6962 440.002 417.429
28891 317104 3 -32.0955 59.6517 260.917
28891 317755 8 -132.747 98.3498 226.361
28891 317755 14 -47.9846 299.973 213.685
28891 317787 12 -62.6216 318.825 251.598
28891 317859 9 -26.0369 219.192 287.044
28891 367952 9 -137.698 79.7938 47.0229
28891 367968 4 -42.4027 204.722 113.754
28891 244097 16 47.125 331.009 235.988
28891 244161 14 -1.32376 364.143 84.0721
28891 244177 11 -38.8628 32.888 275.342
28891 244265 15 119.528 351.433 297.226
28891 80374 13 -51.8017 268.963 135.326
28891 80510 17 -310.596 253.295 300.022
28891 235945 14 -21.846 377.883 289.606
28891 235953 4 82.928 130.487 121.63
28891 236065 8 -86.9227 231.528 300.881
28891 315101 0 -271.739 270.943 260.191
28891 315101 11 -72.5593 254.117 186.38
28891 315109 3 -86.8743 148.584 340.686
28891 315141 1 316.282 62.9603 290.211
28891 315165 2 151.23 309.854 133.925
28891 27279 1 -189.656 122.818 405.005
28891 27351 17 29.2091 189.193 88.6849
28891 27375 4 42.9524 61.026 295.948
28891 212623 4 -201.456 370.225 225.569
28891 359193 8 -238.565 402.425 329.757
28891 359289 1 7.10076 315.422 221.156
28891 196071 9 -58.1893 232.756 308.262
28891 196079 7 -175.945 210.169 233.822
28891 196087 14 -22.723 327.913 415.14
28891 196159 3 -53.5756 188.704 426.605
28891 360097 9 -82.4248 162.514 69.1839
28891 360305 8 -54.9695 37.0506 289.789
28891 7314 3 -128.883 140.753 248.92
28891 7354 8 -120.376 63.9022 250.82
28891 268588 5 -317.159 194.541 365.583
28891 268756 14 -36.2676 340.461 342.269
28891 35240 3 -122.344 260.446 197.885
28891 35248 24 -18.6969 87.6789 342.626
28891 35344 9 32.3411 63.6505 70.4082
28891 35368 14 -11.6358 299.189 241.779
28891 261707 4 -68.2453 135.074 348.379
28891 261803 12 -152.352 335.941 282.816
28891 261883 10 -85.6038 190.417 246.019
28891 143853 1 83.786 51.3974 220.634
28891 143893 8 -10.1562 310.138 356.238
28891 143933 9 -69.2873 395.428 331.554
28891 144005 11 -255.777 431.809 103.991
28891 144053 1 11.6018 115.059 180.236
28891 144085 3 -106.684 368.785 342.683
28891 77872 31 -11.2425 496.102 314.469
28891 277901 9 -38.8945 280.337 292.295
28891 277957 22 -85.984 290.023 351.509
28891 277965 4 -179.536 232.16 211.452
28891 278005 7 -92.2255 32.895 250.485
28891 142914 7 -42.7447 35.8289 242.534
28891 142946 4 -47.736 87.0297 285.331
28891 142986 2 -139.92 56.6644 266.368
28891 143010 10 20.2688 252.335 133.688
28891 143018 2 -39.5901 64.6908 214.858
28891 143034 1 -17.371 42.2324 48.9858
28891 334944 14 -64.3698 220.743 375.139
28891 206844 12 38.3303 238.449 116.822
28891 206852 23 -35.4475 390.155 267.08
28891 206884 1 -168.599 340.338 228.807
28891 207036 10 81.483 275.223 81.3027
28891 324438 12 -75.697 291.463 78.9658
28891 324542 9 284.017 322.371 373.666
28891 324542 13 -4.78186 368.348 241.513
28891 324574 4 -130.458 136.143 164.656
28891 324574 6 -102.722 253.64 303.73
28891 324614 6 -0.251405 132.844 167.452
28891 166467 1 24.7558 72.756 187.72
28891 166499 8 -173.637 420.63 253.182
28891 166595 26 -17.8047 290.125 233.899
28891 166635 9 -82.04 223.07 242.607
28891 166635 17 -34.9594 306.921 267.181
28891 257442 37 -6.52694 300.433 359.559
28891 257546 9 -38.7363 390.725 297.315
28891 257618 15 -84.7461 407.743 294.807
28891 10671 15 -44.1007 279.57 184.047
28891 10687 12 -67.949 422.667 325.609
28891 10727 7 21.8405 266.719 43.372
28891 10791 0 68.1988 141.061 261.609
28891 10823 5 -100.416 173.822 222.803
28891 10887 0 -207.49 92.7869 424.609
28891 360710 16 -29.3866 438.443 261.977
28891 360750 8 -55.5743 193.704 290.875
28891 360798 19 323.739 397.703 132.606
28891 157662 1 109.375 66.5754 146.014
28891 157662 3 -221.448 91.7022 343.529
28891 299485 4 -82.8779 40.725 264.659
28891 299509 11 -146.079 128.506 405.204
28891 299581 16 282.861 468.153 346.919
28891 310036 9 31.39 318.033 151.144
28891 310036 10 -26.7302 384.368 333.716
28891 310124 2 -229.491 249.64 139.586
28891 310204 2 -252.217 152.324 325.821
28891 310228 15 -7.37611 436.398 248.484
28891 211072 8 -55.6059 262.373 236.823
28891 211128 36 -46.7219 473.105 388.811
28891 211144 5 -119.029 201.78 392.321
28891 211184 2 -101.755 79.793 405.954
28891 211248 8 184.754 251.372 255.747
28891 370300 3 139.334 207.813 306.638
28891 370324 3 -137.095 114.707 248.989
28891 370404 4 -35.9144 159.967 149.945
28891 370420 13 -104.452 85.5763 77.3652
28891 370492 5 -107.706 281.475 382.898
28891 250995 0 -309.047 252.022 242.722
28891 251131 16 102.257 372.969 69.3272
28891 291725 18 -22.4353 291.789 359.56
28891 291885 21 -33.4028 398.922 350.674
28891 131468 16 -51.0631 217.871 387.467
28891 131500 11 -3.55856 391.089 264.899
28891 131588 6 -160.032 177.472 150.971
28891 131636 27 17.1885 162.844 427.199
28891 131676 10 26.8981 199.647 296.847
28891 338047 10 -134.878 218.57 427.095
28891 338087 15 4.84982 454.288 312.374
28891 338143 4 110.896 75.9146 351.283
28891 338159 10 -41.9894 410.297 342.82
28891 301547 0 -327.412 222.994 263.975
28891 301563 11 -23.1783 301.721 375.186
28891 67484 8 -115.044 209.933 247.307
28891 67508 17 8.68534 483.547 119.85
28891 67692 4 56.8403 184.211 369.75
28891 338590 15 -75.2854 343.624 286.141
28891 366530 3 -21.9197 413.344 394.732
28891 112749 9 -61.1745 217.99 386.63
28891 112773 4 -71.4441 70.4846 271.446
28891 112805 10 -73.6383 205.885 239.625
28891 48058 5 -149.846 132.992 265.477
28891 48082 20 -66.7294 456.826 322.255
28891 311404 12 -65.8074 232.183 259.844
28891 311404 19 -101.095 64.841 81.4062
28891 311412 8 -73.5516 130.339 278.819
28891 187959 12 -8.52269 310.386 370.373
28891 366068 14 -15.9049 128.593 303.842
28891 366116 7 101.373 31.6408 272.824
28891 366164 18 -93.7673 277.794 209.701
28891 366276 26 -7.96565 297.938 403.049
28891 78647 3 111.296 287.972 311.301
28891 78775 12 47.9136 231.654 214.808
28891 78815 11 -23.0422 282.877 361.733
28891 78855 12 -79.9606 137.526 92.3519
28891 214808 12 -25.3775 192.056 364.298
28891 214848 1 -256.727 39.0839 434.038
28891 214848 26 7.83648 30.1092 288.293
28891 290024 31 -14.0473 45.8228 320.732
28891 74419 3 -46.595 90.6542 358.724
28891 372058 13 -90.998 308.795 174.633
28891 372058 21 28.9855 541.513 143.848
28891 372090 4 -266.153 86.1801 110.688
28891 372154 19 -24.485 348.868 277.312
28891 372162 6 78.5288 193.33 344.127
28891 319481 8 -55.6372 45.0494 319.943
28891 319649 2 -180.256 301.988 189.169
28891 319657 24 -38.7482 493.025 253.834
28891 111006 26 -12.2349 67.5946 255.089
28891 218061 8 -67.1362 221.914 340.128
28891 218069 19 -2.99139 206.511 403.715
28891 218125 5 -24.4377 313.842 336.497
28891 218229 9 59.8475 387.665 372.308
28891 306534 8 -114.399 321.587 270.586
28891 306622 9 -20.76 47.4087 369.758
28891 306710 13 -118.587 403.001 171.266
28891 306750 8 -48.4786 463.309 267.741
28891 294147 8 -61.0113 204.761 185.692
28891 294195 28 15.0625 170.396 321.74
28891 294243 11 -18.0053 401.606 261.982
28891 16121 2 -165.016 268.164 253.596
28891 16265 12 25.1066 345.808 277.007
28891 16273 20 -259.226 244.181 419.255
28891 127083 21 -147.118 321.659 49.0285
28891 127099 14 -15.7056 359.317 423.438
28891 127163 7 -27.5811 292.255 239.728
28891 127195 5 212.83 151.788 239.358
28891 127219 8 -10.985 152.738 284.788
28891 127227 15 33.9917 212.498 139.866
28891 20971 5 -77.3151 92.2501 274.052
28891 20971 12 100.891 230.809 144.508
28891 20987 19 -111.775 332.54 338.904
28891 21059 2 -155.186 64.4395 342.106
28891 181401 22 -59.4163 376.682 347.806
28891 213752 30 -30.3426 501.567 272.025
28891 213760 5 -86.282 211.672 305.949
28891 254787 27 -40.5297 432.361 313.859
28891 254835 14 -26.7928 451.993 254.035
28891 254875 10 -97.4303 96.8327 305.548
28891 254939 7 -58.7814 381.022 301.526
28891 351720 21 29.7112 403.982 201.785
28891 351736 9 -107.586 325.125 238.833
28891 351808 7 -64.5113 149.824 238.332
28891 351824 7 -72.6313 237.097 232.581
28891 351864 18 -22.5692 389.007 326.683
28891 351920 11 107.254 297.11 329.004
28891 320735 17 19.0874 88.2627 298.044
28891 365242 5 -252.32 167.66 419.486
28891 340456 0 -250.606 161.181 336.497
28891 340464 6 -4.15657 284.733 360.387
28891 365605 3 -105.017 99.5329 240.669
28891 260513 15 -46.3427 31.9761 379.862
28891 32222 1 -89.7916 423.113 334.832
28891 292768 11 44.4276 334.27 373.658
28891 292768 17 38.4927 156.586 77.0844
28891 292848 7 -61.0411 105.369 421.121
28891 172438 6 -69.7903 286.349 415.078
28891 172550 12 -135.669 357.439 279.984
28891 336602 34 -9.97313 393.775 117.673
28891 336714 8 -79.1544 97.5859 169.172
28891 35023 5 16.244 203.342 227.828
28891 35023 8 34.6268 284.706 169.71
28891 35047 14 -31.7185 323.844 318.786
28891 35207 2 102.266 170.172 321.03
28891 116330 19 -291.086 84.8951 232.131
28891 116506 8 -11.1912 194.758 232.611
28891 335163 5 -137.946 166.905 295.94
28891 335235 0 -130.791 150.496 305.086
28891 341255 31 16.4833 261.959 209.264
28891 341319 9 -47.4768 293.878 394.213
28891 151089 35 -15.2982 190.327 244.492
28891 151161 0 -338.645 226.012 206.587
28891 151217 12 25.5181 180.119 326.094
28891 151241 3 -64.5336 260.429 249.448
28891 151241 25 -31.5504 386.916 380.234
28891 217807 0 -77.8511 345.991 376.402
28891 217847 19 -42.3823 558.462 314.022
28891 217887 15 -15.4153 120.264 355.52
28891 217959 20 -16.606 31.8311 188.542
28891 227591 3 -142.972 124.164 84.6936
28891 227591 11 -67.9266 211.284 153.932
28891 246815 22 -17.0628 334.612 382.332
28891 246847 8 17.9319 222.918 112.397
28891 246983 6 -19.9649 257.075 357.37
28891 70696 4 144.377 341.449 245.13
28891 70712 6 -125.486 230.66 321.873
28891 70912 6 -130.28 227.037 277.33
28891 24295 18 36.1553 376.052 292.44
28891 24335 29 34.4358 324.135 315.276
28891 24383 4 -57.8855 50.1042 336.706
28891 24503 26 31.746 250.571 130.304
28891 302004 9 7.74689 256.889 191.686
28891 302004 14 -56.7744 418.004 331.602
28891 167646 6 -216.177 179.636 91.3579
28891 167686 0 -188.84 48.0043 343.21
28891 167822 5 -15.7402 129.834 251.32
28891 144081 23 332.965 263.062 234.423
28891 144153 23 45.9457 402.491 342.974
28891 144217 23 34.3946 113.171 254.684
28891 144273 7 59.4502 130.247 33.7849
28891 144313 4 137.912 262.691 180.647
28891 127777 0 -258.146 292.748 371.344
28891 223484 10 34.8469 77.5857 364.793
28891 223564 5 -14.4864 282.978 249.595
28891 223588 22 -23.8488 423.604 283.937
28891 223636 4 -31.5246 129.726 150.791
28891 81844 7 -193.167 321.574 254.312
28891 81868 13 -70.8698 110.051 71.0202
28891 81924 5 31.777 86.1184 83.0911
28891 81956 25 -10.7575 215.714 350.987
28891 81964 11 -309.564 279.619 165.09
28891 82012 4 -343.95 106.173 218.398
28891 344846 20 -43.1648 457.005 105.394
28891 163862 18 -60.379 530.042 314.248
28891 163926 8 -98.9156 359.694 268.641
28891 179661 29 2.67863 89.0703 246.731
28891 179709 11 -106.331 168.326 404.471
28891 179725 8 -3.98716 138.742 196.478
28891 179781 15 -3.37294 238.21 361.893
28891 179789 5 -109.052 121.062 58.6934
28891 346855 10 -25.0111 237.845 329.781
28891 139465 12 -65.7868 397.531 254.729
28891 139561 3 187.607 115.189 171.787
28891 139593 6 -10.907 96.6178 290.605
28891 237677 14 -19.5306 389.921 258.204
28891 237805 19 29.9442 277.873 52.9672
28891 46504 7 -95.8737 39.622 67.8219
28891 46592 6 -56.6122 92.3429 388.237
28891 216775 1 -22.0666 272.144 334.972
28891 216823 13 -43.8931 161.389 362.407
